NOTA_CN,NOTA_MT,NOTA_LC,NOTA_CH,NOTA_REDACAO,nota_final
710.3,833.8,737.5,770.5,940.0,798.42
453.1,393.3,432.3,481.7,480.0,448.08000000000004
688.0,867.1,608.7,669.1,660.0,698.58
399.3,475.5,420.9,456.6,520.0,454.4599999999999
402.8,500.8,504.6,518.2,660.0,517.28
443.8,487.1,525.6,471.8,660.0,517.6600000000001
513.7,664.3,497.1,507.0,720.0,580.42
543.7,464.9,547.5,486.2,880.0,584.46
537.9,665.4,595.7,583.8,540.0,584.5600000000001
411.0,398.5,405.4,441.3,480.0,427.23999999999995
434.5,468.4,462.0,458.7,520.0,468.7200000000001
458.2,536.2,505.0,512.4,640.0,530.36
542.2,655.2,560.3,653.4,700.0,622.22
424.2,413.3,511.7,456.7,540.0,469.18
530.7,461.9,532.0,552.2,740.0,563.36
379.0,484.7,457.3,494.8,580.0,479.16
602.0,614.4,563.2,622.0,720.0,624.32
366.9,455.7,488.2,514.6,500.0,465.08000000000004
618.4,731.4,606.9,636.6,720.0,662.66
522.3,506.1,567.5,582.8,460.0,527.74
448.1,654.4,535.6,538.6,600.0,555.3399999999999
561.0,522.9,444.2,581.0,560.0,533.82
403.8,452.9,462.7,436.3,560.0,463.14
672.3,858.3,625.2,649.3,860.0,733.0200000000001
428.1,403.1,457.7,480.5,500.0,453.88
698.4,827.4,673.6,695.9,900.0,759.0600000000001
667.1,700.1,574.1,677.2,960.0,715.7
404.9,427.4,474.4,490.0,540.0,467.34
472.4,392.0,474.9,514.4,460.0,462.73999999999995
447.6,618.3,503.9,513.3,520.0,520.6200000000001
432.5,496.2,423.1,524.8,700.0,515.32
493.5,654.1,483.1,496.8,680.0,561.5
655.6,680.0,617.7,662.9,780.0,679.24
510.5,543.9,493.4,467.7,600.0,523.1
680.7,848.3,681.0,679.2,920.0,761.8399999999999
410.7,396.6,437.6,507.6,600.0,470.5
539.4,604.4,578.7,643.8,740.0,621.26
429.5,441.2,494.4,486.6,720.0,514.3399999999999
536.4,619.6,551.5,630.4,680.0,603.58
462.3,581.1,522.5,521.9,700.0,557.5600000000001
472.3,509.2,538.8,573.7,640.0,546.8
385.8,498.8,482.4,444.6,480.0,458.32
597.0,548.1,563.3,636.7,540.0,577.02
458.9,474.5,567.2,600.8,780.0,576.28
507.5,629.8,515.4,600.1,440.0,538.56
414.6,431.1,402.2,427.4,0.0,335.06000000000006
505.7,639.1,548.9,587.5,600.0,576.24
521.7,492.1,549.3,573.3,480.0,523.28
715.9,831.7,653.5,739.3,860.0,760.0799999999999
643.3,812.1,666.5,689.3,880.0,738.24
476.6,563.8,569.6,600.3,540.0,550.0600000000001
558.9,664.6,499.1,536.4,860.0,623.8
580.3,689.0,613.8,610.8,720.0,642.78
674.8,760.9,697.9,739.1,600.0,694.54
605.7,769.0,557.1,633.6,660.0,645.08
554.7,697.3,619.2,661.3,780.0,662.5
544.7,570.8,588.3,597.1,560.0,572.1800000000001
554.9,468.2,523.2,572.0,760.0,575.6600000000001
502.0,412.7,539.6,564.2,940.0,591.7
393.0,385.5,501.0,366.7,440.0,417.23999999999995
515.0,438.3,480.4,539.3,500.0,494.6
595.7,611.6,578.0,603.1,680.0,613.6800000000001
556.4,525.5,583.9,606.9,640.0,582.5400000000001
495.0,458.1,400.2,515.1,560.0,485.68
477.1,688.8,566.1,604.4,860.0,639.28
502.5,494.8,545.8,560.0,600.0,540.62
622.5,706.7,603.6,659.3,480.0,614.4200000000001
621.1,737.1,641.3,752.1,720.0,694.3199999999999
702.0,736.5,634.5,738.5,900.0,742.3
584.3,485.0,566.5,513.4,760.0,581.8399999999999
567.6,533.1,588.5,627.3,620.0,587.3
549.9,685.2,541.7,577.3,600.0,590.8199999999999
624.7,712.7,601.8,685.6,700.0,664.96
481.0,511.4,506.7,581.5,680.0,552.12
510.3,512.4,514.6,558.9,680.0,555.24
652.7,731.7,611.8,706.3,780.0,696.5
666.5,659.0,586.5,588.0,720.0,644.0
678.2,817.1,626.4,753.7,920.0,759.0800000000002
423.5,570.2,471.7,521.9,540.0,505.46000000000004
389.1,690.2,582.8,608.8,360.0,526.1800000000001
581.7,377.3,567.8,594.3,880.0,600.22
355.2,387.0,330.2,393.0,440.0,381.08000000000004
413.6,496.9,520.1,514.1,840.0,556.9399999999999
345.9,430.1,371.7,380.0,260.0,357.54
587.2,628.5,619.7,602.7,760.0,639.6200000000001
556.1,615.9,561.2,554.9,780.0,613.62
598.4,660.6,535.1,575.2,580.0,589.86
385.1,438.0,498.6,574.4,560.0,491.21999999999997
382.0,394.6,506.5,487.2,360.0,426.06000000000006
557.8,608.8,536.5,573.3,580.0,571.28
492.6,477.6,490.4,597.8,600.0,531.68
513.6,451.3,633.8,678.1,580.0,571.36
526.9,655.9,599.9,621.0,780.0,636.74
363.8,402.6,373.6,515.0,840.0,499.0
456.3,456.1,459.6,434.8,580.0,477.36
410.6,704.4,503.8,457.3,580.0,531.22
484.7,431.3,616.0,576.0,640.0,549.6
629.4,774.9,623.7,643.4,880.0,710.28
579.7,652.0,578.1,603.5,540.0,590.6600000000001
487.2,539.6,511.4,607.5,800.0,589.14
536.9,492.2,463.7,397.7,540.0,486.1
491.4,481.3,563.3,584.3,580.0,540.0600000000001
568.5,602.1,589.9,598.5,660.0,603.8
432.7,413.4,453.6,445.4,380.0,425.02
415.1,610.0,512.4,438.2,500.0,495.14
547.4,699.8,549.6,490.5,540.0,565.4599999999999
417.2,399.6,401.8,506.9,600.0,465.1
467.2,652.8,588.3,569.2,600.0,575.5
566.9,565.6,517.9,540.7,760.0,590.22
558.3,671.6,694.6,690.5,580.0,639.0
623.5,483.5,580.9,703.5,700.0,618.28
584.5,768.0,612.9,597.2,640.0,640.5200000000001
468.4,478.4,470.0,416.4,540.0,474.64
590.8,698.5,615.4,650.0,680.0,646.9399999999999
576.7,595.6,515.2,569.5,580.0,567.4
613.1,674.2,589.0,628.1,640.0,628.88
641.7,752.4,629.5,645.4,960.0,725.8
534.1,489.4,393.2,390.3,460.0,453.4
475.8,394.5,545.7,587.0,560.0,512.6
661.5,802.6,624.7,679.7,860.0,725.7
618.0,658.1,640.9,700.8,940.0,711.5600000000001
552.8,677.5,618.0,633.3,860.0,668.3199999999999
557.8,488.2,498.9,507.9,600.0,530.5600000000001
473.2,627.5,470.2,575.9,700.0,569.36
495.2,412.4,422.2,486.8,560.0,475.32
481.9,681.9,451.0,550.9,580.0,549.14
475.0,482.6,455.4,602.7,840.0,571.14
673.8,670.6,547.8,773.0,880.0,709.04
408.4,392.4,486.3,491.5,600.0,475.71999999999997
626.4,650.5,580.5,606.4,860.0,664.76
442.8,385.8,533.5,436.0,740.0,507.62
440.2,391.8,445.8,529.7,580.0,477.5
465.3,437.5,527.5,382.1,580.0,478.48
429.1,483.6,448.7,459.5,720.0,508.18
464.6,617.5,586.7,640.0,740.0,609.76
502.5,511.9,523.1,557.2,620.0,542.9399999999999
484.3,435.6,532.8,384.9,340.0,435.52
407.1,488.1,509.0,569.1,520.0,498.66
511.0,491.7,548.8,483.7,840.0,575.04
557.4,600.2,605.9,658.9,640.0,612.48
478.5,598.9,573.4,581.8,920.0,630.5200000000001
574.9,641.1,653.4,661.9,760.0,658.26
494.5,528.8,529.5,561.5,620.0,546.86
377.1,458.8,548.7,529.9,580.0,498.9
558.1,634.4,534.3,388.2,760.0,575.0
476.4,493.5,469.9,497.6,620.0,511.48
450.8,440.3,562.3,554.9,460.0,493.66
400.9,513.8,511.0,367.9,540.0,466.71999999999997
550.9,573.6,563.9,548.8,0.0,447.43999999999994
590.9,675.1,527.5,560.3,760.0,622.76
473.5,527.9,390.9,414.5,540.0,469.36
638.9,848.0,551.4,625.9,920.0,716.84
436.0,614.1,563.3,573.1,620.0,561.3
576.0,640.1,535.3,538.2,640.0,585.92
543.0,606.5,518.4,515.2,560.0,548.6200000000001
396.3,549.6,529.5,431.5,520.0,485.38
549.7,616.1,570.2,532.2,800.0,613.6400000000001
557.8,688.2,556.3,581.0,700.0,616.6600000000001
586.9,747.7,529.6,617.6,720.0,640.3599999999999
466.5,482.1,494.8,474.8,620.0,507.64
760.3,777.2,593.2,639.7,940.0,742.0799999999999
527.8,707.2,622.4,565.7,820.0,648.6200000000001
454.2,509.8,489.1,541.9,540.0,507.0
442.0,464.9,469.9,481.6,420.0,455.68
437.0,549.8,448.4,357.8,560.0,470.6
558.2,566.0,524.9,581.6,580.0,562.14
553.9,719.3,567.4,575.9,800.0,643.3
605.4,676.9,560.3,562.3,720.0,624.9799999999999
523.5,442.2,520.1,631.0,700.0,563.36
569.4,606.0,606.7,561.7,600.0,588.76
625.6,660.4,647.0,656.9,660.0,649.98
480.6,534.6,555.7,656.5,640.0,573.48
465.4,519.1,434.9,453.8,660.0,506.64
561.8,618.4,571.0,610.0,740.0,620.24
538.0,497.5,487.0,525.1,820.0,573.52
450.6,452.9,469.6,461.8,800.0,526.9799999999999
514.4,566.8,488.4,518.9,660.0,549.7
362.9,568.7,460.9,430.5,620.0,488.6
467.9,452.6,483.9,489.2,560.0,490.7200000000001
416.2,543.9,518.2,489.5,480.0,489.56000000000006
346.4,524.3,534.6,531.6,580.0,503.38
478.8,719.1,573.3,598.4,920.0,657.92
574.7,609.9,556.4,461.1,720.0,584.42
590.5,727.0,547.3,571.0,660.0,619.1600000000001
523.0,654.3,532.4,582.9,780.0,614.52
469.5,376.4,456.4,528.5,700.0,506.16
357.6,552.1,523.6,433.3,560.0,485.32000000000005
568.3,539.6,472.9,566.3,540.0,537.4200000000001
450.8,677.6,471.2,534.3,540.0,534.78
367.7,498.9,403.7,423.6,480.0,434.78000000000003
496.3,560.5,511.8,604.6,580.0,550.64
487.7,458.2,534.1,539.7,620.0,527.9399999999999
488.0,402.7,417.1,439.6,460.0,441.48
599.4,690.3,592.6,646.2,960.0,697.7
582.1,724.7,540.2,633.7,800.0,656.1400000000001
714.8,812.0,641.1,690.2,880.0,747.6200000000001
475.2,416.9,479.4,426.3,380.0,435.56000000000006
450.1,411.5,485.1,538.1,520.0,480.96000000000004
483.4,481.6,501.1,480.1,500.0,489.23999999999995
442.5,518.3,545.2,423.7,480.0,481.93999999999994
508.0,485.4,569.9,574.0,740.0,575.46
400.6,621.0,496.6,400.8,680.0,519.8
436.6,475.1,560.6,485.1,620.0,515.48
567.3,634.4,532.9,612.5,860.0,641.42
606.4,788.3,644.3,740.6,920.0,739.92
480.3,481.3,593.2,623.1,600.0,555.58
385.9,445.2,495.8,379.6,400.0,421.3
523.2,583.5,579.2,627.4,340.0,530.6600000000001
401.8,578.7,540.4,416.5,560.0,499.48
604.9,593.1,589.3,620.0,780.0,637.46
481.1,463.1,530.0,567.4,520.0,512.3199999999999
532.0,691.6,530.6,567.6,640.0,592.3599999999999
496.2,570.3,562.9,533.2,740.0,580.5200000000001
518.0,472.8,470.1,494.9,500.0,491.16
637.4,692.2,622.7,653.2,800.0,681.1
458.0,574.9,504.1,555.6,620.0,542.52
424.3,618.6,417.6,375.5,420.0,451.2
496.2,477.5,507.5,584.3,520.0,517.1
470.9,678.2,520.0,443.6,480.0,518.54
601.9,718.3,598.2,617.4,540.0,615.16
624.0,641.4,585.1,649.8,620.0,624.0600000000001
433.6,536.2,508.6,575.0,600.0,530.6800000000001
413.1,518.9,588.7,520.5,640.0,536.24
498.6,658.2,515.3,561.7,560.0,558.76
766.7,872.1,626.3,722.5,940.0,785.5200000000001
400.8,395.8,359.3,419.0,560.0,426.98
450.6,517.9,440.8,396.5,580.0,477.16
548.2,449.2,494.8,479.4,840.0,562.3199999999999
422.6,445.7,533.5,530.9,700.0,526.54
478.7,618.6,509.5,486.7,640.0,546.7
433.5,662.2,542.8,525.1,660.0,564.72
513.1,540.2,492.7,509.7,660.0,543.1400000000001
554.8,691.4,526.9,640.0,720.0,626.62
577.4,668.2,495.9,587.9,860.0,637.88
397.7,477.3,558.3,518.5,620.0,514.36
515.0,640.5,570.1,601.8,560.0,577.4799999999999
462.8,612.7,541.1,606.2,620.0,568.5600000000001
430.0,424.0,396.9,407.1,480.0,427.6
453.0,392.2,432.9,560.6,640.0,495.73999999999995
602.6,655.4,650.6,642.0,920.0,694.12
579.6,467.8,595.1,684.3,780.0,621.36
504.8,660.9,578.5,614.1,820.0,635.6600000000001
545.3,690.4,648.8,648.8,740.0,654.66
425.3,478.2,511.0,375.7,500.0,458.03999999999996
605.0,584.6,521.0,591.4,580.0,576.4
544.0,511.8,574.2,557.0,720.0,581.4
524.8,633.6,520.9,586.5,280.0,509.16
389.1,551.9,514.0,475.7,660.0,518.14
569.4,652.1,598.0,607.1,680.0,621.3199999999999
434.6,430.1,476.8,477.5,500.0,463.8
434.7,568.1,500.5,490.0,460.0,490.66
426.8,506.5,495.3,480.3,500.0,481.7799999999999
591.7,735.8,572.2,462.9,640.0,600.52
472.9,459.8,424.0,548.8,580.0,497.1
481.4,609.2,538.3,567.9,940.0,627.3599999999999
519.6,593.6,540.7,596.8,560.0,562.14
476.3,515.9,509.5,462.4,580.0,508.82
512.5,527.8,510.0,466.6,560.0,515.38
642.2,818.8,616.4,702.9,800.0,716.0600000000001
435.6,402.8,358.0,513.8,460.0,434.03999999999996
516.2,667.6,561.9,632.9,840.0,643.72
683.2,770.8,689.4,711.1,620.0,694.9
422.6,456.3,442.2,400.8,680.0,480.38
435.7,738.1,511.7,585.1,500.0,554.12
473.9,633.0,586.5,511.1,780.0,596.9
601.3,662.9,623.5,711.2,500.0,619.78
777.5,805.9,696.4,749.5,880.0,781.86
579.2,589.7,634.3,612.2,660.0,615.08
491.5,404.9,600.9,589.6,720.0,561.38
627.6,666.0,643.3,678.4,800.0,683.06
546.2,595.0,555.5,586.4,700.0,596.62
407.7,491.4,466.7,533.2,580.0,495.8
507.9,563.2,524.9,406.1,640.0,528.42
438.4,532.3,408.1,452.6,660.0,498.28000000000003
477.6,433.1,551.0,528.6,0.0,398.06000000000006
534.6,579.5,512.7,363.2,620.0,522.0
525.8,535.5,503.8,597.1,680.0,568.4399999999999
423.7,396.6,523.7,523.2,520.0,477.43999999999994
629.7,669.2,613.6,652.1,640.0,640.92
615.0,723.5,609.9,669.0,500.0,623.48
431.5,734.2,575.1,693.2,880.0,662.8
463.5,576.6,483.9,531.1,640.0,539.02
672.5,859.2,636.1,693.2,640.0,700.2
442.0,430.0,553.9,591.5,580.0,519.48
651.0,718.8,640.2,695.4,660.0,673.08
530.2,586.8,554.1,580.8,640.0,578.3799999999999
600.6,597.9,574.5,658.3,780.0,642.26
566.3,619.8,630.2,700.4,680.0,639.3399999999999
409.9,546.1,551.0,533.5,840.0,576.1
672.2,778.1,723.5,746.6,820.0,748.08
600.0,677.4,594.2,622.6,880.0,674.84
434.9,595.9,581.7,570.6,580.0,552.62
365.6,616.7,450.8,482.5,400.0,463.12000000000006
509.3,579.1,423.4,538.3,660.0,542.0200000000001
402.2,423.7,453.7,476.7,360.0,423.26000000000005
620.7,681.1,596.9,627.3,780.0,661.2
547.4,653.2,559.7,557.2,880.0,639.5
627.3,685.8,613.5,603.4,520.0,610.0
472.2,643.3,524.3,583.8,680.0,580.72
437.1,529.0,465.9,419.3,580.0,486.26000000000005
478.2,464.0,350.6,349.8,720.0,472.5200000000001
482.8,419.6,468.3,457.9,600.0,485.71999999999997
622.6,645.1,540.4,603.7,780.0,638.36
452.7,381.6,464.5,559.3,620.0,495.62
597.0,778.1,643.6,719.5,640.0,675.64
460.2,513.0,489.1,431.0,500.0,478.66
413.7,367.9,517.2,368.7,580.0,449.5
594.4,708.2,550.6,651.8,900.0,681.0
610.5,649.1,622.7,615.1,760.0,651.48
532.6,446.8,552.8,604.4,780.0,583.3199999999999
497.9,425.6,514.9,507.6,560.0,501.2
536.0,558.1,522.5,558.0,480.0,530.92
394.1,452.4,429.4,525.6,480.0,456.3
644.0,791.8,653.9,689.0,940.0,743.74
488.5,378.5,472.4,436.9,500.0,455.26000000000005
573.4,482.0,559.6,565.6,500.0,536.12
432.5,537.7,480.5,432.9,520.0,480.71999999999997
462.4,412.7,377.5,432.9,480.0,433.1
502.0,372.0,444.0,445.7,520.0,456.73999999999995
445.0,634.7,552.9,550.2,540.0,544.5600000000001
569.1,641.7,468.0,469.4,580.0,545.6400000000001
501.8,442.3,580.2,528.8,560.0,522.6200000000001
474.0,418.2,384.7,466.0,680.0,484.58000000000004
676.4,751.5,615.0,673.4,780.0,699.26
581.8,699.8,566.2,574.4,860.0,656.4399999999999
675.1,776.5,622.9,651.2,940.0,733.14
672.3,752.4,593.9,738.7,940.0,739.46
577.3,675.7,606.2,622.7,860.0,668.38
514.5,474.3,581.4,631.2,600.0,560.28
612.1,606.4,615.4,652.5,660.0,629.28
551.2,603.8,543.7,455.9,540.0,538.92
570.3,738.6,535.4,624.7,820.0,657.8
556.3,609.1,544.2,550.5,720.0,596.0200000000001
430.6,438.2,547.2,441.8,500.0,471.56000000000006
571.9,552.5,554.5,616.4,740.0,607.0600000000001
605.8,649.8,485.5,458.4,820.0,603.9
527.9,613.3,553.4,471.2,540.0,541.16
660.8,816.5,711.1,710.0,880.0,755.6800000000001
427.1,531.1,497.0,450.8,560.0,493.2
453.5,628.3,531.5,591.4,560.0,552.9399999999999
0.0,0.0,578.8,513.0,620.0,342.36
519.4,666.9,547.7,603.9,600.0,587.58
498.9,579.4,535.6,583.7,540.0,547.5200000000001
673.2,751.4,654.8,730.6,840.0,729.9999999999999
483.7,447.6,377.5,461.0,460.0,445.96000000000004
484.7,532.1,485.9,563.7,500.0,513.28
409.7,401.2,438.8,438.2,640.0,465.58000000000004
554.5,430.9,473.6,455.2,640.0,510.84
361.5,444.4,489.0,423.3,920.0,527.64
464.8,502.2,511.3,501.1,380.0,471.88
490.3,617.6,532.0,590.6,560.0,558.1
527.3,606.4,651.1,654.6,620.0,611.8799999999999
437.3,411.5,414.2,533.8,400.0,439.36
513.4,593.8,552.5,527.7,880.0,613.4799999999999
472.5,506.3,510.2,590.6,360.0,487.91999999999996
571.8,417.4,499.6,531.5,660.0,536.0600000000001
459.8,501.4,537.5,540.9,520.0,511.91999999999996
662.8,689.8,651.0,665.2,920.0,717.76
430.4,624.6,596.8,588.3,440.0,536.02
645.5,686.5,649.1,695.9,640.0,663.4
563.9,397.5,501.5,625.9,700.0,557.76
470.9,557.9,429.4,506.8,620.0,517.0
546.7,457.8,556.6,506.2,800.0,573.4599999999999
572.4,687.4,537.8,590.1,880.0,653.54
471.9,737.8,481.0,584.3,880.0,631.0
469.6,559.6,483.4,542.1,660.0,542.9399999999999
566.7,812.0,608.5,703.9,820.0,702.22
537.9,593.0,513.2,511.7,660.0,563.1600000000001
568.3,633.0,571.7,507.3,600.0,576.0600000000001
478.1,456.3,347.2,356.9,560.0,439.7
581.8,541.6,586.1,591.2,540.0,568.14
416.5,538.6,374.7,343.3,400.0,414.62
583.6,675.3,597.4,604.5,540.0,600.1600000000001
529.5,460.7,523.3,421.2,320.0,450.93999999999994
558.5,618.0,592.3,654.7,680.0,620.7
592.5,695.0,578.7,603.0,760.0,645.8399999999999
527.6,624.5,598.6,592.2,640.0,596.5799999999999
0.0,0.0,436.5,529.0,580.0,309.1
627.5,726.4,559.4,624.6,600.0,627.58
588.2,655.8,489.9,544.4,620.0,579.6600000000001
493.5,429.8,468.5,480.0,580.0,490.36
477.0,443.5,572.4,557.8,620.0,534.14
574.8,513.2,553.7,626.5,920.0,637.64
397.3,401.4,400.8,401.9,480.0,416.28000000000003
553.4,661.7,615.7,606.3,560.0,599.42
527.1,569.4,608.1,513.9,640.0,571.7
588.0,508.1,571.4,626.1,640.0,586.72
714.8,815.6,647.9,682.8,800.0,732.22
445.1,670.4,475.2,461.4,580.0,526.42
503.7,492.3,537.1,611.4,760.0,580.9
618.5,788.0,636.3,690.9,680.0,682.74
620.9,726.3,648.9,639.1,900.0,707.04
639.1,613.0,609.3,624.0,880.0,673.0799999999999
557.9,600.7,546.1,582.6,820.0,621.4599999999999
629.6,652.5,564.4,627.5,640.0,622.8
590.3,746.5,580.0,645.2,360.0,584.4
464.0,682.0,513.2,569.4,860.0,617.72
486.8,424.0,563.0,550.6,880.0,580.88
504.2,622.4,612.2,642.3,720.0,620.22
515.5,545.5,540.8,622.7,340.0,512.9
446.6,484.0,477.9,399.4,560.0,473.58000000000004
508.8,541.6,477.8,532.8,600.0,532.2
432.4,390.3,517.6,539.7,580.0,492.0
453.7,705.6,526.6,624.2,560.0,574.0200000000001
546.3,623.5,578.9,623.4,820.0,638.42
618.7,791.0,552.1,627.6,680.0,653.88
604.7,742.3,609.5,618.1,860.0,686.92
630.3,766.8,617.5,726.9,920.0,732.3
452.1,529.3,526.1,524.2,640.0,534.3399999999999
441.0,448.9,499.5,505.4,480.0,474.96000000000004
396.1,436.5,470.2,417.2,400.0,424.0
427.4,492.1,504.2,513.6,440.0,475.46000000000004
527.4,645.6,616.7,618.0,760.0,633.54
428.8,427.4,408.9,488.2,580.0,466.66
671.9,787.5,604.5,637.6,740.0,688.3
614.8,716.0,579.3,710.9,920.0,708.2
534.7,688.1,555.3,561.6,760.0,619.94
547.6,582.8,607.6,582.6,800.0,624.12
483.6,547.9,536.8,467.3,900.0,587.12
589.4,631.0,620.3,643.7,620.0,620.88
353.2,483.3,460.8,458.6,620.0,475.18
490.2,453.4,506.8,481.1,460.0,478.3
572.5,483.9,575.9,562.5,540.0,546.96
450.9,531.2,519.6,447.2,640.0,517.78
576.5,574.4,599.6,599.7,760.0,622.04
596.0,701.4,557.8,595.6,540.0,598.1600000000001
593.3,607.3,571.3,591.0,600.0,592.5799999999999
429.5,367.9,395.1,361.7,540.0,418.84
530.1,629.1,624.9,630.9,920.0,667.0
496.3,445.5,505.7,511.4,600.0,511.78000000000003
520.4,596.4,494.5,564.2,380.0,511.1
619.2,730.3,551.0,589.7,900.0,678.04
470.1,571.5,553.5,556.9,420.0,514.4
501.9,511.3,559.4,536.4,720.0,565.8
638.0,697.9,596.3,703.7,460.0,619.1800000000001
390.8,406.4,422.7,514.4,600.0,466.86
456.6,565.9,469.1,389.1,420.0,460.14
457.8,555.6,510.2,451.6,620.0,519.0400000000001
580.5,706.2,591.4,640.9,720.0,647.8
391.4,426.2,462.8,397.7,900.0,515.62
419.6,507.4,452.1,443.2,660.0,496.46000000000004
532.2,549.8,535.2,374.4,600.0,518.3199999999999
526.7,472.2,480.5,512.4,600.0,518.36
386.6,469.9,476.3,456.9,740.0,505.93999999999994
425.4,492.7,519.7,550.6,680.0,533.6800000000001
629.1,724.4,559.0,637.9,840.0,678.08
492.4,514.7,520.5,613.8,600.0,548.28
506.7,648.9,538.1,561.1,800.0,610.9599999999999
626.3,761.5,577.5,704.6,820.0,697.98
636.3,635.6,569.2,623.9,740.0,641.0
497.8,441.6,516.2,508.8,620.0,516.88
472.1,524.9,487.0,450.7,620.0,510.93999999999994
511.9,588.1,636.2,652.0,900.0,657.64
420.0,636.9,503.7,480.6,840.0,576.24
562.2,486.7,527.7,568.2,920.0,612.96
464.4,686.9,566.4,421.1,780.0,583.76
443.4,551.0,563.4,535.4,520.0,522.64
639.3,666.7,578.9,660.2,760.0,661.0200000000001
394.7,609.4,556.7,553.9,480.0,518.9399999999999
622.8,645.6,566.0,609.5,760.0,640.78
585.8,680.9,601.7,630.5,560.0,611.78
513.9,576.1,645.8,691.5,900.0,665.46
386.9,604.7,543.4,583.7,600.0,543.74
408.8,516.9,443.6,495.3,660.0,504.9200000000001
678.9,757.4,668.5,714.2,880.0,739.8
525.3,632.8,528.0,554.8,860.0,620.18
496.0,633.6,478.8,553.0,520.0,536.28
767.0,858.0,656.4,736.9,880.0,779.6600000000001
612.3,633.7,635.0,666.4,920.0,693.48
662.6,762.0,611.4,676.4,780.0,698.48
491.0,597.1,510.8,570.9,700.0,573.9599999999999
581.7,630.9,563.0,635.8,780.0,638.28
483.2,470.9,495.7,601.2,740.0,558.2
626.0,625.3,567.4,584.0,940.0,668.54
596.5,617.9,590.9,631.7,660.0,619.4
377.4,460.8,416.7,359.4,420.0,406.86
431.2,480.0,454.9,521.1,780.0,533.4399999999999
507.1,659.2,583.5,588.9,780.0,623.74
488.8,498.0,570.9,524.7,660.0,548.4799999999999
563.9,537.6,576.0,615.2,620.0,582.54
604.2,695.6,644.8,651.6,880.0,695.24
526.6,539.4,597.9,554.0,620.0,567.58
510.6,506.1,464.6,524.8,560.0,513.22
585.8,638.9,543.0,570.2,500.0,567.5799999999999
495.7,532.1,494.5,509.8,520.0,510.41999999999996
355.8,570.4,548.5,544.9,680.0,539.92
386.0,414.4,492.8,409.7,640.0,468.58000000000004
452.3,493.4,597.1,588.8,960.0,618.32
452.6,623.4,522.2,448.1,620.0,533.26
431.7,569.7,530.1,549.5,420.0,500.2
486.0,539.7,551.1,356.5,0.0,386.66
490.4,617.2,492.9,485.9,720.0,561.28
463.1,439.7,518.6,515.2,560.0,499.32000000000005
438.5,450.5,426.2,421.9,480.0,443.41999999999996
477.3,611.3,569.6,582.0,720.0,592.04
671.7,801.4,665.3,695.2,860.0,738.7199999999999
432.6,378.4,394.9,482.6,580.0,453.7
541.9,671.8,495.2,607.6,700.0,603.3
459.4,458.8,519.3,406.1,500.0,468.71999999999997
399.2,422.2,497.8,394.9,360.0,414.82
405.2,565.2,435.8,385.3,560.0,470.3
455.7,432.1,547.7,587.2,760.0,556.54
493.3,487.0,534.8,563.2,620.0,539.6600000000001
484.4,608.5,506.9,570.4,500.0,534.0400000000001
596.1,713.3,619.7,678.1,700.0,661.44
464.8,491.4,424.0,501.6,0.0,376.36
622.8,663.5,633.7,654.0,780.0,670.8
604.8,702.6,635.2,627.0,800.0,673.9200000000001
524.7,518.9,676.1,725.2,520.0,592.9799999999999
612.1,716.3,666.5,679.2,780.0,690.82
593.9,702.8,521.0,582.0,860.0,651.9399999999999
466.9,547.1,538.2,553.9,640.0,549.22
573.6,713.2,501.8,528.8,700.0,603.48
677.7,792.6,616.3,705.4,860.0,730.4000000000001
598.2,651.1,609.3,688.8,680.0,645.48
531.0,491.7,584.5,553.0,720.0,576.04
502.8,458.4,524.0,540.0,620.0,529.04
522.6,389.8,535.4,500.0,520.0,493.56000000000006
558.8,719.3,569.0,616.9,920.0,676.8
545.0,733.0,602.1,725.0,940.0,709.02
625.5,741.7,620.0,638.6,680.0,661.1600000000001
550.2,569.1,509.2,520.2,540.0,537.74
572.0,641.4,542.7,533.5,780.0,613.9200000000001
447.2,519.5,527.5,541.4,720.0,551.12
478.8,398.3,505.9,422.1,800.0,521.02
538.2,565.1,575.0,608.1,720.0,601.28
705.8,844.5,635.7,692.4,920.0,759.6800000000001
520.2,670.6,584.5,584.5,740.0,619.96
401.1,397.0,542.7,580.0,340.0,452.16
579.3,590.8,576.4,657.3,660.0,612.76
709.8,759.2,699.2,768.9,800.0,747.42
429.2,597.7,527.8,609.1,560.0,544.76
517.6,368.0,567.9,413.3,600.0,493.36
430.3,545.8,466.6,469.8,640.0,510.5
503.0,407.0,511.4,383.6,580.0,477.0
576.4,512.4,505.8,437.6,640.0,534.4399999999999
